id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
393,786,787,51,89,18171518,0,1,7995949
394,788,789,51,95,17879709,0,1,4986951
395,790,791,52,54,16526659,0,1,6628026
396,792,793,52,63,17373183,0,1,10448494
397,794,795,52,71,17990951,0,1,19658430
398,796,797,52,78,18069710,0,1,4375271
399,798,799,52,88,15713239,0,1,6534633
400,800,801,52,92,16715098,0,1,6091706
401,802,803,53,57,20233393,0,1,13529023
402,804,805,53,98,19735683,0,1,17366589
403,806,807,54,57,18339686,0,1,6501669
404,808,809,54,58,19314699,0,1,16196718
405,810,811,54,59,16472727,0,1,2375139
406,812,813,54,60,20676069,0,1,31425223
407,814,815,54,61,17389482,0,1,9629756
408,816,817,54,64,19273032,0,1,7035711
409,818,819,54,78,22590315,0,0,0
410,820,821,54,84,17578379,0,1,3088228
411,822,823,54,95,18693987,0,1,9902782
412,824,825,54,99,22461060,0,1,14165011
413,826,827,55,78,19127173,0,1,8492775
414,828,829,55,93,20247920,0,1,22987069
415,830,831,55,97,17867388,0,1,5936118
416,832,833,56,70,14810329,0,1,36331893
417,834,835,56,73,21220826,0,1,26812619
418,836,837,56,74,19894819,0,1,16903327
419,838,839,57,82,16226044,0,1,5231726
420,840,841,57,89,13623788,0,1,4024200
421,842,843,58,59,22183595,0,1,26354115
422,844,845,58,63,18410741,0,1,12893409
423,846,847,58,83,20248744,0,1,11844530
424,848,849,58,89,17654942,0,1,10659258
425,850,851,58,98,18229447,0,1,21841290
426,852,853,59,66,18319765,0,1,12534971
427,854,855,59,68,17382826,0,1,29840633
428,856,857,59,71,19195059,0,1,12431948
429,858,859,59,79,14906735,0,1,12964055
430,860,861,59,91,19031009,0,0,0
431,862,863,60,65,17959284,0,1,6610754
432,864,865,61,69,19398755,0,1,42772600
433,866,867,61,73,20116044,0,1,3787024
434,868,869,61,89,16349412,0,1,35013896
435,870,871,61,94,19543996,0,1,8989983
436,872,873,61,95,16686303,0,1,12303171
437,874,875,61,96,16990917,0,0,0
438,876,877,62,84,15694516,0,1,15865602
439,878,879,62,88,17554136,0,1,11090122
440,880,881,63,72,17610866,0,1,31627919
441,882,883,63,75,18905560,0,1,6415141
442,884,885,63,82,15688911,0,1,3855388
443,886,887,63,87,19880376,0,1,30267428
444,888,889,63,95,19436979,0,1,15432925
445,890,891,64,94,17734513,0,1,13455861
446,892,893,64,98,16242634,0,0,0
447,894,895,65,66,17509556,0,1,23863895
448,896,897,65,69,16214148,0,1,12531966
449,898,899,65,74,17481804,0,1,9866581
450,900,901,65,89,17350943,0,1,19983512
451,902,903,65,96,18052593,0,1,11342283
452,904,905,66,88,20471335,0,1,39302046
453,906,907,66,95,17725807,0,1,10528657
454,908,909,66,96,18028865,0,1,49754573
455,910,911,67,68,16126490,0,1,9103018
456,912,913,67,69,21375396,0,0,0
457,914,915,67,75,18195624,0,1,38457723
458,916,917,67,81,18861416,0,1,6461861
